CrashID,CrashAlcoh,CrashDay,CrashGrp,CrashHour,CrashLoc,CrashMonth,CrashSevr,CrashType,CrashYear,City,County,HitRun
103538590,No,Wednesday,Bicyclist Failed to Yield - Sign-Controlled Intersection,19,Intersection-Related,August,B: Suspected Minor Injury,Bicyclist Ride Through - Sign-Controlled Intersection,2012,Rocky Mount,Nash,No
103538780,No,Wednesday,Bicyclist Left Turn / Merge,18,Non-Intersection,September,O: No Injury,Bicyclist Left Turn - Same Direction,2012,None - Rural Crash,Watauga,No
103538982,No,Tuesday,Crossing Paths - Other Circumstances,9,Intersection,August,C: Possible Injury,Signalized Intersection - Other / Unknown,2012,Rocky Mount,Edgecombe,No
103538983,No,Friday,Bicyclist Failed to Yield - Sign-Controlled Intersection,17,Intersection,August,O: No Injury,Bicyclist Ride Through - Sign-Controlled Intersection,2012,Rocky Mount,Edgecombe,No
103539004,No,Saturday,Bicyclist Failed to Yield - Sign-Controlled Intersection,12,Intersection,August,B: Suspected Minor Injury,Bicyclist Ride Through - Sign-Controlled Intersection,2012,Rocky Mount,Nash,No
103539189,No,Wednesday,Motorist Left Turn / Merge,12,Intersection,August,B: Suspected Minor Injury,Motorist Left Turn - Opposite Direction,2012,Rocky Mount,Nash,No
103539254,No,Saturday,Motorist Overtaking Bicyclist,18,Intersection-Related,August,C: Possible Injury,Motorist Overtaking - Other / Unknown,2012,Laurinburg,Scotland,No
103540091,No,Friday,Loss of Control / Turning Error,18,Non-Intersection,September,B: Suspected Minor Injury,Bicyclist Lost Control - Other / Unknown,2012,Marvin,Union,No
103540501,No,Friday,Motorist Overtaking Bicyclist,6,Non-Intersection,August,B: Suspected Minor Injury,Motorist Overtaking - Misjudged Space,2012,None - Rural Crash,Moore,Yes
103540862,No,Monday,Bicyclist Failed to Yield - Sign-Controlled Intersection,18,Intersection,August,C: Possible Injury,Bicyclist Ride Through - Sign-Controlled Intersection,2012,Fayetteville,Cumberland,No
103540977,No,Tuesday,Loss of Control / Turning Error,6,Intersection-Related,August,B: Suspected Minor Injury,Motorist Turning Error - Left Turn,2012,Lewisville,Forsyth,No
103541024,No,Tuesday,Bicyclist Failed to Yield - Signalized Intersection,16,Intersection-Related,August,O: No Injury,Bicyclist Ride Through - Signalized Intersection,2012,Winston-Salem,Forsyth,No
103541275,No,Saturday,Bicyclist Failed to Yield - Midblock,16,Non-Intersection,September,C: Possible Injury,Bicyclist Ride Out - Other Midblock,2012,Raleigh,Wake,No
103541922,No,Friday,Motorist Failed to Yield - Sign-Controlled Intersection,12,Intersection,September,C: Possible Injury,Motorist Drive Out - Sign-Controlled Intersection,2012,Raleigh,Wake,No
103542024,No,Wednesday,Parallel Paths - Other Circumstances,18,Intersection-Related,August,C: Possible Injury,Parallel Paths - Other / Unknown,2012,Kannapolis,Rowan,No
103542068,No,Sunday,Motorist Failed to Yield - Midblock,11,Non-Intersection,August,C: Possible Injury,Motorist Drive Out - Commercial Driveway / Alley,2012,Kitty Hawk,Dare,No
103542197,Yes,Thursday,Bicyclist Right Turn / Merge,16,Intersection-Related,August,B: Suspected Minor Injury,Bicyclist Right Turn - Same Direction,2012,Chapel Hill,Orange,No
103542575,No,Saturday,Bicyclist Failed to Yield - Sign-Controlled Intersection,17,Intersection-Related,August,C: Possible Injury,Bicyclist Ride Through - Sign-Controlled Intersection,2012,Winston-Salem,Forsyth,No
103542648,No,Monday,Crossing Paths - Other Circumstances,7,Intersection,September,C: Possible Injury,Signalized Intersection - Other / Unknown,2012,Durham,Durham,No
103542962,No,Tuesday,Motorist Failed to Yield - Midblock,18,Non-Intersection,August,O: No Injury,Motorist Drive Out - Commercial Driveway / Alley,2012,Greenville,Pitt,No
103543577,No,Wednesday,Motorist Failed to Yield - Sign-Controlled Intersection,8,Intersection,September,O: No Injury,Motorist Drive Out - Sign-Controlled Intersection,2012,Durham,Durham,No
103543767,No,Tuesday,Motorist Overtaking Bicyclist,14,Intersection-Related,September,B: Suspected Minor Injury,Motorist Overtaking - Bicyclist Swerved,2012,Greenville,Pitt,No
103544076,No,Thursday,Non-Roadway,11,Non-Roadway,August,B: Suspected Minor Injury,Non-Roadway,2012,Jacksonville,Onslow,No
103544339,No,Monday,Motorist Overtaking Bicyclist,9,Non-Intersection,September,C: Possible Injury,Motorist Overtaking - Other / Unknown,2012,None - Rural Crash,Chatham,No
103544710,No,Tuesday,Motorist Overtaking Bicyclist,17,Non-Intersection,September,B: Suspected Minor Injury,Motorist Overtaking - Bicyclist Swerved,2012,None - Rural Crash,Johnston,No
103545082,No,Saturday,Motorist Overtaking Bicyclist,20,Non-Intersection,September,B: Suspected Minor Injury,Motorist Overtaking - Other / Unknown,2012,None - Rural Crash,Brunswick,No
103545289,No,Thursday,Motorist Overtaking Bicyclist,18,Non-Intersection,August,B: Suspected Minor Injury,Motorist Overtaking - Other / Unknown,2012,Jacksonville,Onslow,No
103545422,No,Thursday,Motorist Failed to Yield - Signalized Intersection,14,Intersection-Related,September,O: No Injury,Motorist Drive Out - Signalized Intersection,2012,None - Rural Crash,Dare,No
103545769,Yes,Sunday,Crossing Paths - Other Circumstances,1,Intersection,September,A: Suspected Serious Injury,Signalized Intersection - Other / Unknown,2012,Durham,Durham,Yes
103545873,No,Friday,Motorist Failed to Yield - Sign-Controlled Intersection,13,Intersection,September,C: Possible Injury,Motorist Drive Out - Sign-Controlled Intersection,2012,Greensboro,Guilford,No
103546133,No,Saturday,Motorist Overtaking Bicyclist,7,Non-Intersection,September,A: Suspected Serious Injury,Motorist Overtaking - Undetected Bicyclist,2012,None - Rural Crash,Wake,No
103546440,No,Thursday,Motorist Failed to Yield - Midblock,13,Non-Intersection,September,O: No Injury,Motorist Drive Out - Commercial Driveway / Alley,2012,Charlotte,Mecklenburg,Yes
103547070,No,Friday,Motorist Left Turn / Merge,12,Intersection,September,C: Possible Injury,Motorist Left Turn - Opposite Direction,2012,Greenville,Pitt,No
103547583,No,Monday,Bicyclist Left Turn / Merge,17,Non-Intersection,August,B: Suspected Minor Injury,Bicyclist Left Turn - Same Direction,2012,Fairmont,Robeson,No
103547687,No,Monday,Non-Roadway,13,Non-Roadway,September,O: No Injury,Non-Roadway,2012,Wilmington,New Hanover,No
103547856,No,Monday,Loss of Control / Turning Error,19,Intersection,July,B: Suspected Minor Injury,Bicyclist Lost Control - Other / Unknown,2012,Charlotte,Mecklenburg,No
103549300,No,Monday,Non-Roadway,17,Non-Roadway,September,C: Possible Injury,Non-Roadway,2012,Greenville,Pitt,No
103549364,No,Friday,Bicyclist Failed to Yield - Sign-Controlled Intersection,16,Intersection,September,C: Possible Injury,Bicyclist Ride Through - Sign-Controlled Intersection,2012,Fayetteville,Cumberland,No
103549439,No,Monday,Bicyclist Left Turn / Merge,20,Non-Intersection,September,K: Killed,Bicyclist Left Turn - Same Direction,2012,None - Rural Crash,Harnett,Yes
103549731,No,Wednesday,Loss of Control / Turning Error,9,Intersection,September,C: Possible Injury,Motorist Turning Error - Left Turn,2012,None - Rural Crash,Durham,No
103549747,No,Wednesday,Motorist Left Turn / Merge,11,Non-Intersection,September,C: Possible Injury,Motorist Left Turn - Same Direction,2012,Smithfield,Johnston,No
103549846,No,Wednesday,Motorist Left Turn / Merge,14,Intersection,September,C: Possible Injury,Motorist Left Turn - Opposite Direction,2012,Charlotte,Mecklenburg,No
103550006,No,Wednesday,Non-Roadway,16,Non-Roadway,September,C: Possible Injury,Non-Roadway,2012,Durham,Durham,No
103550187,No,Thursday,Motorist Overtaking Bicyclist,19,Non-Intersection,September,C: Possible Injury,Motorist Overtaking - Other / Unknown,2012,Mooresville,Iredell,No
103550209,No,Tuesday,Bicyclist Failed to Yield - Midblock,14,Non-Intersection,September,B: Suspected Minor Injury,Bicyclist Ride Out - Other Midblock,2012,None - Rural Crash,Cumberland,Yes
103550468,Yes,Friday,Bicyclist Failed to Yield - Sign-Controlled Intersection,2,Intersection,September,C: Possible Injury,Bicyclist Ride Through - Sign-Controlled Intersection,2012,None - Rural Crash,Orange,No
103550689,Yes,Saturday,Backing Vehicle,23,Non-Intersection,August,C: Possible Injury,Backing Vehicle,2012,Garner,Wake,No
103550776,No,Wednesday,Motorist Left Turn / Merge,9,Intersection,September,B: Suspected Minor Injury,Motorist Left Turn - Opposite Direction,2012,Sanford,Lee,No
103552139,No,Saturday,Backing Vehicle,9,Non-Intersection,September,C: Possible Injury,Backing Vehicle,2012,None - Rural Crash,Cumberland,No
103552237,No,Saturday,Crossing Paths - Other Circumstances,0,Intersection,September,C: Possible Injury,Signalized Intersection - Other / Unknown,2012,Durham,Durham,No
103552358,No,Thursday,Bicyclist Left Turn / Merge,14,Intersection-Related,September,B: Suspected Minor Injury,Bicyclist Left Turn - Same Direction,2012,None - Rural Crash,Swain,No
103552552,No,Monday,Motorist Overtaking Bicyclist,20,Non-Intersection,September,B: Suspected Minor Injury,Motorist Overtaking - Other / Unknown,2012,None - Rural Crash,Columbus,No
103552700,No,Sunday,Motorist Left Turn / Merge,9,Intersection,September,C: Possible Injury,Motorist Left Turn - Opposite Direction,2012,Durham,Durham,No
103552951,No,Friday,Head-On,15,Non-Intersection,September,C: Possible Injury,Head-On - Bicyclist,2012,Wilmington,New Hanover,No
103553021,No,Friday,Crossing Paths - Other Circumstances,14,Intersection-Related,September,C: Possible Injury,Crossing Paths - Intersection - Other / Unknown,2012,Greenville,Pitt,No
103553535,No,Thursday,Motorist Failed to Yield - Midblock,12,Non-Intersection,September,B: Suspected Minor Injury,Motorist Drive Out - Commercial Driveway / Alley,2012,Wilmington,New Hanover,No
103553592,No,Friday,Motorist Left Turn / Merge,13,Intersection,September,B: Suspected Minor Injury,Motorist Left Turn - Opposite Direction,2012,Charlotte,Mecklenburg,No
103554070,No,Wednesday,Motorist Right Turn / Merge,15,Intersection,September,C: Possible Injury,Motorist Right Turn - Same Direction,2012,Huntersville,Mecklenburg,Yes
103554085,No,Friday,Motorist Left Turn / Merge,6,Non-Intersection,September,B: Suspected Minor Injury,Motorist Left Turn - Opposite Direction,2012,Raleigh,Wake,No
103554109,No,Thursday,Motorist Right Turn / Merge,19,Intersection,September,B: Suspected Minor Injury,Motorist Right Turn - Opposite Direction,2012,Albemarle,Stanly,Yes
103554164,No,Monday,Motorist Overtaking Bicyclist,5,Non-Intersection,September,B: Suspected Minor Injury,Motorist Overtaking - Other / Unknown,2012,Wilmington,New Hanover,No
103554179,No,Sunday,Backing Vehicle,10,Non-Intersection,September,C: Possible Injury,Backing Vehicle,2012,None - Rural Crash,Gaston,No
103554501,No,Monday,Motorist Left Turn / Merge,8,Intersection,September,O: No Injury,Motorist Left Turn - Opposite Direction,2012,Raleigh,Wake,No
103554857,No,Tuesday,Bicyclist Failed to Yield - Midblock,18,Non-Intersection,September,C: Possible Injury,Bicyclist Ride Out - Other Midblock,2012,Durham,Durham,No
103555014,No,Thursday,Motorist Failed to Yield - Signalized Intersection,9,Intersection,September,C: Possible Injury,Motorist Drive Out - Signalized Intersection,2012,Raleigh,Wake,No
103555195,No,Sunday,Motorist Overtaking Bicyclist,21,Intersection-Related,September,O: No Injury,Motorist Overtaking - Other / Unknown,2012,Raleigh,Wake,No
103555892,No,Monday,Motorist Overtaking Bicyclist,14,Non-Intersection,September,A: Suspected Serious Injury,Motorist Overtaking - Other / Unknown,2012,Raleigh,Wake,No
103555964,No,Wednesday,Bicyclist Right Turn / Merge,10,Non-Intersection,September,O: No Injury,Bicyclist Right Turn - Opposite Direction,2012,Raleigh,Wake,Yes
103556161,No,Saturday,Bicyclist Failed to Yield - Signalized Intersection,15,Intersection,September,C: Possible Injury,Bicyclist Ride Out - Signalized  Intersection,2012,Fayetteville,Cumberland,No
103556309,No,Thursday,Motorist Left Turn / Merge,9,Intersection,September,B: Suspected Minor Injury,Motorist Left Turn - Opposite Direction,2012,Wilmington,New Hanover,No
103556523,No,Saturday,Bicyclist Failed to Yield - Sign-Controlled Intersection,17,Intersection,September,C: Possible Injury,Bicyclist Ride Through - Sign-Controlled Intersection,2012,Greensboro,Guilford,No
103556709,No,Thursday,Motorist Right Turn / Merge,17,Non-Intersection,September,B: Suspected Minor Injury,Motorist Right Turn - Same Direction,2012,None - Rural Crash,Mecklenburg,No
103556771,No,Thursday,Non-Roadway,17,Non-Roadway,September,O: No Injury,Non-Roadway,2012,Lenoir,Caldwell,No
103556849,No,Saturday,Motorist Failed to Yield - Sign-Controlled Intersection,11,Intersection,September,B: Suspected Minor Injury,Motorist Drive Out - Sign-Controlled Intersection,2012,Morehead City,Carteret,No
103557105,No,Sunday,Motorist Left Turn / Merge,10,Non-Intersection,September,C: Possible Injury,Motorist Left Turn - Opposite Direction,2012,Chapel Hill,Orange,No
103557106,No,Friday,Motorist Left Turn / Merge,20,Intersection,September,C: Possible Injury,Motorist Left Turn - Opposite Direction,2012,Raleigh,Wake,No
103557885,No,Saturday,Crossing Paths - Other Circumstances,16,Intersection,September,C: Possible Injury,Crossing Paths - Intersection - Other / Unknown,2012,None - Rural Crash,Dare,No
103558194,Yes,Sunday,Non-Roadway,16,Non-Roadway,September,B: Suspected Minor Injury,Non-Roadway,2012,Durham,Durham,Yes
103558625,No,Tuesday,Bicyclist Failed to Yield - Sign-Controlled Intersection,16,Intersection,September,C: Possible Injury,Bicyclist Ride Through - Sign-Controlled Intersection,2012,Wilson,Wilson,No
103558636,No,Sunday,Bicyclist Failed to Yield - Midblock,14,Non-Intersection,September,C: Possible Injury,Multiple Threat - Midblock,2012,Greenville,Pitt,No
103558664,No,Friday,Crossing Paths - Other Circumstances,19,Intersection,September,C: Possible Injury,Sign-Controlled Intersection - Other / Unknown,2012,Sanford,Lee,No
103558705,No,Friday,Crossing Paths - Other Circumstances,18,Intersection,September,B: Suspected Minor Injury,Signalized Intersection - Other / Unknown,2012,Wilson,Wilson,No
103558706,No,Tuesday,Motorist Failed to Yield - Sign-Controlled Intersection,11,Intersection,September,B: Suspected Minor Injury,Motorist Drive Out - Sign-Controlled Intersection,2012,Raleigh,Wake,No
103558901,No,Friday,Bicyclist Overtaking Motorist,10,Non-Intersection,September,O: No Injury,Bicyclist Overtaking - Parked Vehicle,2012,Burlington,Alamance,No
103558946,No,Monday,Motorist Overtaking Bicyclist,12,Non-Intersection,October,B: Suspected Minor Injury,Motorist Overtaking - Misjudged Space,2012,None - Rural Crash,Onslow,Yes
103559189,No,Friday,Motorist Left Turn / Merge,17,Intersection,September,B: Suspected Minor Injury,Motorist Left Turn - Opposite Direction,2012,Carrboro,Orange,No
103559191,No,Friday,Motorist Right Turn / Merge,17,Non-Intersection,September,C: Possible Injury,Motorist Right Turn - Same Direction,2012,Carrboro,Orange,No
103559213,No,Friday,Motorist Right Turn / Merge,7,Intersection,September,B: Suspected Minor Injury,Motorist Right Turn - Same Direction,2012,Boone,Watauga,No
103559425,No,Friday,Bicyclist Failed to Yield - Sign-Controlled Intersection,20,Intersection,September,C: Possible Injury,Bicyclist Ride Out - Sign-Controlled Intersection,2012,Greenville,Pitt,No
103559743,No,Thursday,Bicyclist Failed to Yield - Signalized Intersection,9,Intersection,September,C: Possible Injury,Bicyclist Ride Through - Signalized Intersection,2012,Winston-Salem,Forsyth,No
103559951,No,Thursday,Motorist Overtaking Bicyclist,23,Non-Intersection,August,B: Suspected Minor Injury,Motorist Overtaking - Other / Unknown,2012,Wilson,Wilson,Yes
103559986,No,Saturday,Bicyclist Failed to Yield - Sign-Controlled Intersection,13,Intersection,September,C: Possible Injury,Bicyclist Ride Through - Sign-Controlled Intersection,2012,Gastonia,Gaston,No
103560049,No,Monday,Motorist Right Turn / Merge,17,Intersection,October,B: Suspected Minor Injury,Motorist Right Turn - Same Direction,2012,Salisbury,Rowan,No
103560171,No,Friday,Non-Roadway,18,Non-Roadway,September,O: No Injury,Non-Roadway,2012,Harrisburg,Cabarrus,No
103560744,No,Monday,Motorist Overtaking Bicyclist,11,Non-Intersection,October,B: Suspected Minor Injury,Motorist Overtaking - Other / Unknown,2012,None - Rural Crash,Rutherford,No
103561182,No,Tuesday,Bicyclist Overtaking Motorist,9,Intersection,September,B: Suspected Minor Injury,Bicyclist Overtaking - Passing on Right,2012,Raleigh,Wake,No
103561395,No,Wednesday,Motorist Right Turn / Merge,10,Non-Intersection,September,C: Possible Injury,Motorist Right Turn - Same Direction,2012,Charlotte,Mecklenburg,No
103561928,No,Friday,Loss of Control / Turning Error,22,Intersection,September,C: Possible Injury,Bicyclist Lost Control - Mechanical Problems,2012,None - Rural Crash,Guilford,No
103561963,No,Sunday,Crossing Paths - Other Circumstances,17,Intersection,September,C: Possible Injury,Crossing Paths - Uncontrolled Intersection,2012,Enfield,Halifax,No
103562011,No,Thursday,Motorist Overtaking Bicyclist,20,Non-Intersection,September,C: Possible Injury,Motorist Overtaking - Other / Unknown,2012,None - Rural Crash,Person,No
103562425,No,Thursday,Motorist Left Turn / Merge,13,Intersection,September,O: No Injury,Motorist Left Turn - Opposite Direction,2012,Asheville,Buncombe,No
