CrashID,BikeAge,BikeAgeGrp,BikeAlcDrg,BikeAlcFlg,BikeDir,BikeInjury,BikePos,BikeRace,BikeSex,DrvrAge,DrvrAgeGrp,DrvrAlcDrg,DrvrAlcFlg,DrvrInjury,DrvrRace,DrvrSex,DrvrVehTyp
103465429,50,50-59,No,No,With Traffic,C: Possible Injury,Travel Lane,White,Male,999,Unknown,Missing,Missing,Unknown Injury,Unknown/Missing,Unknown,Van
103465627,46,40-49,Unknown,Unknown,With Traffic,C: Possible Injury,Travel Lane,Black,Male,999,Unknown,Unknown,Unknown,Unknown Injury,Unknown/Missing,Unknown,Unknown
103466188,25,25-29,No,No,With Traffic,B: Suspected Minor Injury,Travel Lane,White,Male,18,0-19,No,No,O: No Injury,White,Female,Passenger Car
103466452,999,Unknown,Missing,Missing,With Traffic,Unknown Injury,Travel Lane,Unknown/Missing,Unknown,28,25-29,No,No,O: No Injury,White,Female,Sport Utility
103466472,47,40-49,No,No,With Traffic,B: Suspected Minor Injury,Travel Lane,White,Male,70,70+,No,No,O: No Injury,White,Male,Van
103466554,21,20-24,No,No,With Traffic,O: No Injury,Travel Lane,Unknown/Missing,Unknown,74,70+,No,No,O: No Injury,White,Male,Other Bus
103466797,7,06-Oct,No,No,Facing Traffic,K: Killed,Travel Lane,Hispanic,Male,38,30-39,No,No,O: No Injury,White,Male,Pickup
103466865,54,50-59,No,No,With Traffic,C: Possible Injury,Travel Lane,White,Female,28,25-29,No,No,O: No Injury,White,Female,Passenger Car
103466978,19,16-19,No,No,With Traffic,B: Suspected Minor Injury,Travel Lane,White,Male,34,30-39,No,No,O: No Injury,Black,Male,Pickup
103467049,29,25-29,No,No,With Traffic,C: Possible Injury,Travel Lane,White,Male,39,30-39,Missing,Missing,O: No Injury,White,Male,Police
103467168,43,40-49,No,No,With Traffic,B: Suspected Minor Injury,Travel Lane,White,Male,41,40-49,No,No,O: No Injury,White,Female,Passenger Car
103467480,14,15-Nov,No,No,Not Applicable,B: Suspected Minor Injury,Driveway / Alley,Hispanic,Male,72,70+,No,No,O: No Injury,Black,Female,Passenger Car
103467532,11,15-Nov,No,No,Not Applicable,O: No Injury,Non-Roadway,White,Male,50,50-59,No,No,O: No Injury,White,Female,Sport Utility
103467558,30,30-39,No,No,With Traffic,B: Suspected Minor Injury,Travel Lane,Unknown/Missing,Unknown,40,40-49,No,No,O: No Injury,White,Female,Sport Utility
103468061,49,40-49,No,No,With Traffic,B: Suspected Minor Injury,Travel Lane,White,Male,30,30-39,No,No,O: No Injury,White,Male,Passenger Car
103468255,16,16-19,No,No,With Traffic,C: Possible Injury,Travel Lane,White,Female,999,Unknown,Unknown,Unknown,Unknown Injury,Unknown/Missing,Unknown,Unknown
103468611,25,25-29,No,No,With Traffic,C: Possible Injury,Travel Lane,Black,Male,999,Unknown,Unknown,Unknown,Unknown Injury,Unknown/Missing,Unknown,Unknown
103468740,51,50-59,"Yes-Alcohol and Drugs, impairment suspected",Yes,With Traffic,K: Killed,Travel Lane,Black,Male,27,25-29,No,No,O: No Injury,Black,Female,Passenger Car
103469068,47,40-49,No,No,With Traffic,O: No Injury,Unknown,Black,Male,22,20-24,No,No,O: No Injury,Black,Male,Passenger Car
103469501,7,06-Oct,No,No,Unknown,B: Suspected Minor Injury,Unknown,White,Female,999,Unknown,Missing,Missing,Unknown Injury,Unknown/Missing,Unknown,Passenger Car
103469875,20,20-24,No,No,With Traffic,B: Suspected Minor Injury,Bike Lane / Paved Shoulder,White,Male,999,Unknown,Unknown,Unknown,Unknown Injury,Unknown/Missing,Unknown,Van
103470197,51,50-59,No,No,With Traffic,B: Suspected Minor Injury,Travel Lane,White,Female,43,40-49,No,No,O: No Injury,White,Male,Single Unit Truck (3 Or More Axles)
103470487,14,15-Nov,No,No,With Traffic,C: Possible Injury,Travel Lane,White,Female,999,Unknown,Missing,Missing,Unknown Injury,Unknown/Missing,Unknown,Unknown
103470558,15,15-Nov,No,No,With Traffic,B: Suspected Minor Injury,Travel Lane,Black,Male,57,50-59,No,No,O: No Injury,White,Female,Passenger Car
103471380,53,50-59,No,No,Facing Traffic,B: Suspected Minor Injury,Bike Lane / Paved Shoulder,White,Male,56,50-59,No,No,O: No Injury,White,Female,Sport Utility
103471878,13,15-Nov,No,No,Facing Traffic,C: Possible Injury,Sidewalk / Crosswalk / Driveway Crossing,White,Male,18,0-19,No,No,O: No Injury,White,Female,Sport Utility
103472166,23,20-24,No,No,With Traffic,B: Suspected Minor Injury,Travel Lane,White,Male,999,Unknown,Missing,Missing,Unknown Injury,Unknown/Missing,Unknown,Passenger Car
103472249,999,Unknown,Missing,Missing,Facing Traffic,Unknown Injury,Sidewalk / Crosswalk / Driveway Crossing,Unknown/Missing,Unknown,49,40-49,No,No,O: No Injury,White,Male,Passenger Car
103472339,31,30-39,No,No,With Traffic,B: Suspected Minor Injury,Travel Lane,White,Female,999,Unknown,Missing,Missing,Unknown Injury,Unknown/Missing,Unknown,Unknown
103473008,9,06-Oct,No,No,Facing Traffic,B: Suspected Minor Injury,Travel Lane,White,Male,45,40-49,No,No,O: No Injury,Black,Female,Sport Utility
103473595,66,60-69,Unknown,Unknown,With Traffic,C: Possible Injury,Travel Lane,White,Male,51,50-59,Unknown,Unknown,O: No Injury,White,Female,Passenger Car
103473748,20,20-24,No,No,With Traffic,B: Suspected Minor Injury,Travel Lane,White,Male,31,30-39,No,No,O: No Injury,White,Male,Passenger Car
103473804,50,50-59,No,No,Facing Traffic,C: Possible Injury,Sidewalk / Crosswalk / Driveway Crossing,Black,Male,44,40-49,No,No,O: No Injury,Black,Female,Sport Utility
103473859,45,40-49,No,No,With Traffic,B: Suspected Minor Injury,Travel Lane,White,Male,46,40-49,No,No,O: No Injury,White,Female,Passenger Car
103473865,39,30-39,No,No,Facing Traffic,C: Possible Injury,Sidewalk / Crosswalk / Driveway Crossing,Black,Male,24,20-24,No,No,O: No Injury,White,Female,Sport Utility
103474175,23,20-24,No,No,With Traffic,B: Suspected Minor Injury,Travel Lane,White,Male,999,Unknown,Missing,Missing,Unknown Injury,Unknown/Missing,Unknown,Passenger Car
103474420,27,25-29,No,No,Facing Traffic,C: Possible Injury,Sidewalk / Crosswalk / Driveway Crossing,White,Female,59,50-59,No,No,O: No Injury,Black,Male,Passenger Car
103474731,22,20-24,"Yes-Alcohol, impairment suspected",Yes,With Traffic,O: No Injury,Travel Lane,White,Female,25,25-29,No,No,O: No Injury,White,Male,Sport Utility
103475005,51,50-59,No,No,With Traffic,C: Possible Injury,Travel Lane,Black,Female,999,Unknown,Missing,Missing,Unknown Injury,Unknown/Missing,Unknown,Passenger Car
103475164,20,20-24,No,No,Facing Traffic,O: No Injury,Travel Lane,White,Male,61,60-69,No,No,O: No Injury,Black,Female,Pickup
103475552,8,06-Oct,No,No,Not Applicable,C: Possible Injury,Driveway / Alley,Black,Female,64,60-69,No,No,O: No Injury,White,Male,Pickup
103475894,24,20-24,No,No,Facing Traffic,C: Possible Injury,Sidewalk / Crosswalk / Driveway Crossing,Black,Male,19,0-19,No,No,O: No Injury,White,Male,Passenger Car
103476163,21,20-24,Unknown,Unknown,With Traffic,B: Suspected Minor Injury,Travel Lane,White,Male,999,Unknown,Missing,Missing,Unknown Injury,Unknown/Missing,Unknown,Passenger Car
103476326,13,15-Nov,No,No,With Traffic,O: No Injury,Travel Lane,White,Male,56,50-59,No,No,O: No Injury,White,Female,Sport Utility
103476372,60,60-69,No,No,With Traffic,K: Killed,Travel Lane,White,Male,65,60-69,No,No,O: No Injury,White,Male,Passenger Car
103476476,37,30-39,No,No,With Traffic,B: Suspected Minor Injury,Bike Lane / Paved Shoulder,White,Female,60,60-69,No,No,O: No Injury,White,Male,Sport Utility
103476547,67,60-69,No,No,With Traffic,B: Suspected Minor Injury,Travel Lane,White,Male,54,50-59,No,No,O: No Injury,White,Male,Passenger Car
103477131,32,30-39,No,No,With Traffic,O: No Injury,Travel Lane,Black,Male,999,Unknown,Missing,Missing,Unknown Injury,Unknown/Missing,Unknown,Unknown
103477215,50,50-59,No,No,Not Applicable,K: Killed,Unknown,White,Male,49,40-49,No,No,C: Possible Injury,Black,Male,Passenger Car
103477344,11,15-Nov,No,No,Facing Traffic,B: Suspected Minor Injury,Travel Lane,Black,Male,22,20-24,No,No,O: No Injury,White,Male,Passenger Car
103477394,41,40-49,No,No,Facing Traffic,C: Possible Injury,Travel Lane,Black,Male,58,50-59,No,No,O: No Injury,Black,Female,Passenger Car
103477416,34,30-39,No,No,With Traffic,C: Possible Injury,Travel Lane,White,Male,999,Unknown,Missing,Missing,Unknown Injury,Unknown/Missing,Unknown,Unknown
103477682,14,15-Nov,No,No,Not Applicable,B: Suspected Minor Injury,Driveway / Alley,Hispanic,Male,72,70+,No,No,O: No Injury,Black,Female,Passenger Car
103478010,12,15-Nov,No,No,With Traffic,B: Suspected Minor Injury,Travel Lane,White,Male,30,30-39,No,No,O: No Injury,White,Male,Van
103478234,7,06-Oct,No,No,With Traffic,C: Possible Injury,Travel Lane,Black,Female,999,Unknown,Missing,Missing,Unknown Injury,Unknown/Missing,Unknown,Unknown
103478350,12,15-Nov,No,No,With Traffic,B: Suspected Minor Injury,Travel Lane,Black,Male,36,30-39,No,No,O: No Injury,Black,Female,Sport Utility
103478558,59,50-59,"Yes-Alcohol, impairment suspected",Yes,With Traffic,B: Suspected Minor Injury,Travel Lane,Black,Male,41,40-49,No,No,O: No Injury,Black,Female,Passenger Car
103478626,16,16-19,No,No,With Traffic,B: Suspected Minor Injury,Travel Lane,White,Male,40,40-49,No,No,O: No Injury,White,Male,Pickup
103478977,48,40-49,Unknown,Unknown,Unknown,B: Suspected Minor Injury,Travel Lane,Hispanic,Male,53,50-59,No,No,O: No Injury,White,Male,Passenger Car
103479000,45,40-49,No,No,With Traffic,C: Possible Injury,Travel Lane,White,Male,999,Unknown,Missing,Missing,Unknown Injury,Unknown/Missing,Unknown,Unknown
103479101,999,Unknown,No,No,Unknown,C: Possible Injury,Travel Lane,White,Male,40,40-49,No,No,O: No Injury,Black,Male,Van
103479593,17,16-19,No,No,Facing Traffic,C: Possible Injury,Travel Lane,White,Male,22,20-24,No,No,O: No Injury,Hispanic,Male,Passenger Car
103479939,21,20-24,No,No,With Traffic,B: Suspected Minor Injury,Sidewalk / Crosswalk / Driveway Crossing,White,Female,63,60-69,No,No,O: No Injury,White,Male,Pickup
103480190,16,16-19,No,No,With Traffic,B: Suspected Minor Injury,Travel Lane,Black,Male,48,40-49,No,No,O: No Injury,Black,Female,Passenger Car
103480438,24,20-24,No,No,With Traffic,B: Suspected Minor Injury,Travel Lane,Black,Male,29,25-29,No,No,O: No Injury,Hispanic,Female,Van
103480507,15,15-Nov,No,No,Not Applicable,B: Suspected Minor Injury,Unknown,Black,Male,17,0-19,No,No,O: No Injury,White,Male,Passenger Car
103480542,22,20-24,No,No,With Traffic,C: Possible Injury,Sidewalk / Crosswalk / Driveway Crossing,Black,Male,60,60-69,No,No,O: No Injury,Black,Female,Van
103480587,50,50-59,No,No,With Traffic,C: Possible Injury,Travel Lane,White,Female,40,40-49,No,No,O: No Injury,White,Male,Pickup
103481100,51,50-59,No,No,Facing Traffic,C: Possible Injury,Sidewalk / Crosswalk / Driveway Crossing,Black,Male,38,30-39,No,No,O: No Injury,Black,Male,Passenger Car
103481983,24,20-24,"Yes-Alcohol, impairment detected",Yes,With Traffic,B: Suspected Minor Injury,Travel Lane,Hispanic,Male,51,50-59,No,No,O: No Injury,White,Male,Passenger Car
103482793,66,60-69,No,No,Facing Traffic,O: No Injury,Travel Lane,Black,Male,29,25-29,No,No,O: No Injury,White,Male,Passenger Car
103483047,21,20-24,No,No,Facing Traffic,C: Possible Injury,Travel Lane,Other,Male,16,0-19,No,No,O: No Injury,White,Female,Passenger Car
103483619,35,30-39,No,No,Facing Traffic,C: Possible Injury,Sidewalk / Crosswalk / Driveway Crossing,White,Male,29,25-29,No,No,O: No Injury,White,Female,Passenger Car
103483822,15,15-Nov,No,No,Facing Traffic,B: Suspected Minor Injury,Travel Lane,Black,Male,61,60-69,No,No,O: No Injury,Black,Female,Passenger Car
103484008,54,50-59,No,No,With Traffic,B: Suspected Minor Injury,Travel Lane,White,Male,45,40-49,No,No,O: No Injury,White,Male,Single Unit Truck (3 Or More Axles)
103484044,15,15-Nov,No,No,With Traffic,B: Suspected Minor Injury,Travel Lane,Asian,Female,52,50-59,No,No,O: No Injury,White,Male,Pickup
103484119,66,60-69,No,No,With Traffic,C: Possible Injury,Sidewalk / Crosswalk / Driveway Crossing,Black,Male,64,60-69,No,No,O: No Injury,Black,Female,Other Bus
103484491,43,40-49,No,No,With Traffic,B: Suspected Minor Injury,Travel Lane,White,Male,35,30-39,No,No,O: No Injury,Hispanic,Male,Pickup
103485184,12,15-Nov,No,No,Unknown,B: Suspected Minor Injury,Unknown,Black,Male,999,Unknown,Missing,Missing,Unknown Injury,Unknown/Missing,Unknown,Unknown
103485217,15,15-Nov,No,No,With Traffic,C: Possible Injury,Travel Lane,Black,Male,999,Unknown,Missing,Missing,Unknown Injury,Unknown/Missing,Unknown,Unknown
103485491,17,16-19,No,No,With Traffic,B: Suspected Minor Injury,Travel Lane,White,Male,71,70+,No,No,O: No Injury,White,Female,Sport Utility
103485706,29,25-29,No,No,With Traffic,O: No Injury,Sidewalk / Crosswalk / Driveway Crossing,White,Female,84,70+,No,No,O: No Injury,Black,Male,Passenger Car
103486111,38,30-39,No,No,With Traffic,B: Suspected Minor Injury,Travel Lane,White,Male,48,40-49,"Yes-Alcohol, impairment suspected",Yes,O: No Injury,Black,Female,Sport Utility
103486127,51,50-59,No,No,Unknown,A: Suspected Serious Injury,Unknown,Black,Male,35,30-39,No,No,O: No Injury,Hispanic,Female,Passenger Car
103486912,29,25-29,No,No,Facing Traffic,C: Possible Injury,Sidewalk / Crosswalk / Driveway Crossing,Black,Male,26,25-29,No,No,O: No Injury,White,Male,Pickup
103487499,16,16-19,No,No,Not Applicable,C: Possible Injury,Non-Roadway,Black,Male,23,20-24,No,No,O: No Injury,Black,Female,Passenger Car
103487571,47,40-49,No,No,With Traffic,C: Possible Injury,Travel Lane,White,Female,29,25-29,No,No,O: No Injury,Black,Female,Passenger Car
103487602,57,50-59,No,No,Not Applicable,C: Possible Injury,Non-Roadway,White,Male,65,60-69,No,No,O: No Injury,White,Male,Sport Utility
103488047,15,15-Nov,No,No,With Traffic,C: Possible Injury,Travel Lane,Black,Male,21,20-24,No,No,O: No Injury,Black,Female,Passenger Car
103488237,54,50-59,No,No,Facing Traffic,C: Possible Injury,Sidewalk / Crosswalk / Driveway Crossing,White,Male,29,25-29,No,No,O: No Injury,Black,Male,Passenger Car
103488307,17,16-19,No,No,Not Applicable,B: Suspected Minor Injury,Driveway / Alley,White,Male,17,0-19,No,No,O: No Injury,White,Male,Pickup
103488501,19,16-19,No,No,With Traffic,O: No Injury,Sidewalk / Crosswalk / Driveway Crossing,White,Male,999,Unknown,Missing,Missing,Unknown Injury,Unknown/Missing,Unknown,Passenger Car
103488534,11,15-Nov,No,No,With Traffic,A: Suspected Serious Injury,Travel Lane,Black,Male,60,60-69,No,No,O: No Injury,Black,Female,Passenger Car
103489193,16,16-19,"Yes-Drugs, impairment suspected",No,With Traffic,C: Possible Injury,Travel Lane,White,Male,999,Unknown,Missing,Missing,Unknown Injury,Unknown/Missing,Unknown,Unknown Heavy Truck
103489790,9,06-Oct,No,No,Not Applicable,B: Suspected Minor Injury,Driveway / Alley,White,Male,19,0-19,No,No,O: No Injury,White,Male,Passenger Car
103489821,33,30-39,No,No,With Traffic,B: Suspected Minor Injury,Travel Lane,Hispanic,Male,999,Unknown,Missing,Missing,Unknown Injury,Unknown/Missing,Unknown,Unknown
103490073,15,15-Nov,Unknown,Unknown,With Traffic,B: Suspected Minor Injury,Sidewalk / Crosswalk / Driveway Crossing,Native American,Male,999,Unknown,Missing,Missing,Unknown Injury,Unknown/Missing,Unknown,Unknown
103490095,21,20-24,No,No,With Traffic,O: No Injury,Travel Lane,White,Male,30,30-39,No,No,O: No Injury,White,Female,Passenger Car
103490122,10,06-Oct,No,No,Not Applicable,C: Possible Injury,Driveway / Alley,White,Male,30,30-39,No,No,O: No Injury,White,Male,Sport Utility
103490591,21,20-24,No,No,Facing Traffic,C: Possible Injury,Sidewalk / Crosswalk / Driveway Crossing,Black,Male,48,40-49,No,No,O: No Injury,Other,Male,Taxicab
103490678,32,30-39,No,No,With Traffic,B: Suspected Minor Injury,Travel Lane,White,Male,999,Unknown,Missing,Missing,Unknown Injury,Unknown/Missing,Unknown,Passenger Car
103490820,37,30-39,No,No,With Traffic,C: Possible Injury,Travel Lane,Hispanic,Male,20,20-24,No,No,O: No Injury,White,Male,Pickup
103491051,20,20-24,No,No,Facing Traffic,B: Suspected Minor Injury,Travel Lane,White,Male,53,50-59,No,No,O: No Injury,White,Male,Van
103491937,30,30-39,No,No,With Traffic,O: No Injury,Travel Lane,White,Male,62,60-69,No,No,O: No Injury,White,Male,Passenger Car
103492272,19,16-19,No,No,With Traffic,B: Suspected Minor Injury,Travel Lane,Hispanic,Male,54,50-59,No,No,C: Possible Injury,White,Male,Pickup
103492275,24,20-24,No,No,Facing Traffic,C: Possible Injury,Sidewalk / Crosswalk / Driveway Crossing,White,Male,59,50-59,No,No,O: No Injury,White,Male,Pickup
103492437,30,30-39,No,No,With Traffic,B: Suspected Minor Injury,Travel Lane,White,Male,999,Unknown,Missing,Missing,Unknown Injury,Unknown/Missing,Unknown,Unknown
103492438,49,40-49,No,No,With Traffic,K: Killed,Travel Lane,White,Male,28,25-29,No,No,O: No Injury,White,Male,Tractor/Semi-Trailer
103492632,34,30-39,No,No,With Traffic,B: Suspected Minor Injury,Travel Lane,White,Male,61,60-69,No,No,O: No Injury,White,Male,Van
103492683,27,25-29,No,No,Facing Traffic,C: Possible Injury,Bike Lane / Paved Shoulder,Black,Male,24,20-24,No,No,O: No Injury,White,Female,Van
103492884,57,50-59,No,No,With Traffic,C: Possible Injury,Bike Lane / Paved Shoulder,White,Male,33,30-39,No,No,O: No Injury,White,Male,Sport Utility
103493015,5,0-5,No,No,With Traffic,C: Possible Injury,Travel Lane,Black,Female,22,20-24,No,No,O: No Injury,Black,Female,Passenger Car
103493248,17,16-19,No,No,With Traffic,Unknown Injury,Travel Lane,White,Male,25,25-29,No,No,C: Possible Injury,White,Male,Sport Utility
103493274,39,30-39,No,No,With Traffic,B: Suspected Minor Injury,Travel Lane,White,Male,18,0-19,No,No,O: No Injury,White,Male,Passenger Car
103493852,67,60-69,No,No,With Traffic,B: Suspected Minor Injury,Other,Black,Male,26,25-29,No,No,O: No Injury,Black,Female,Passenger Car
103493978,8,06-Oct,No,No,With Traffic,B: Suspected Minor Injury,Travel Lane,Unknown/Missing,Female,61,60-69,No,No,O: No Injury,Black,Female,Passenger Car
103494002,26,25-29,No,No,Facing Traffic,B: Suspected Minor Injury,Sidewalk / Crosswalk / Driveway Crossing,White,Female,42,40-49,No,No,O: No Injury,White,Female,Sport Utility
103494046,66,60-69,Missing,Missing,With Traffic,B: Suspected Minor Injury,Travel Lane,White,Male,52,50-59,No,No,O: No Injury,Other,Male,Passenger Car
103494420,43,40-49,Missing,Missing,Facing Traffic,C: Possible Injury,Sidewalk / Crosswalk / Driveway Crossing,Black,Male,33,30-39,No,No,O: No Injury,White,Male,Sport Utility
103494432,56,50-59,No,No,With Traffic,B: Suspected Minor Injury,Travel Lane,White,Male,65,60-69,No,No,O: No Injury,White,Male,Activity Bus
103494472,45,40-49,"Yes-Alcohol and Drugs, impairment suspected",Yes,With Traffic,K: Killed,Travel Lane,Black,Female,30,30-39,No,No,O: No Injury,White,Male,Pickup
103494886,22,20-24,No,No,With Traffic,C: Possible Injury,Travel Lane,White,Male,19,0-19,No,No,O: No Injury,White,Male,Passenger Car
103494946,999,Unknown,No,No,With Traffic,B: Suspected Minor Injury,Travel Lane,White,Male,47,40-49,No,No,O: No Injury,White,Male,Passenger Car
103495354,51,50-59,No,No,Facing Traffic,C: Possible Injury,Travel Lane,Black,Male,19,0-19,No,No,O: No Injury,White,Male,Sport Utility
103495475,64,60-69,No,No,Facing Traffic,C: Possible Injury,Travel Lane,White,Male,21,20-24,No,No,O: No Injury,White,Female,Passenger Car
103495698,44,40-49,No,No,With Traffic,A: Suspected Serious Injury,Travel Lane,White,Male,38,30-39,No,No,O: No Injury,White,Male,Passenger Car
103496672,51,50-59,No,No,With Traffic,C: Possible Injury,Travel Lane,White,Male,60,60-69,No,No,O: No Injury,White,Male,Pickup
103497310,62,60-69,No,No,With Traffic,B: Suspected Minor Injury,Travel Lane,White,Male,88,70+,No,No,O: No Injury,White,Female,Passenger Car
103497431,43,40-49,No,No,With Traffic,B: Suspected Minor Injury,Travel Lane,White,Female,58,50-59,No,No,O: No Injury,White,Male,Sport Utility
